symbol,suffix,last_price,Prev_Close,change_pct,darvas_signal,Box_Top,Box_Bottom,Upside_to_Top%,Position_in_Box%,Data_Points,Piotroski_Score,Piotroski_Strong,CoffeeCan,CC_Score,market,yf_symbol,exchange,currency,pegu_score,pegu_grade,sarvas_score,sarvas_signal,data_source,scan_date
0016,.HK,,,,,,,,,,,,,,HK,0016.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0001,.HK,,,,,,,,,,,,,,HK,0001.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0011,.HK,,,,,,,,,,,,,,HK,0011.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0003,.HK,,,,,,,,,,,,,,HK,0003.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0823,.HK,,,,,,,,,,,,,,HK,0823.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
2382,.HK,,,,,,,,,,,,,,HK,2382.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
1810,.HK,,,,,,,,,,,,,,HK,1810.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0688,.HK,,,,,,,,,,,,,,HK,0688.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
9999,.HK,,,,,,,,,,,,,,HK,9999.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
2269,.HK,,,,,,,,,,,,,,HK,2269.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0002,.HK,,,,,,,,,,,,,,HK,0002.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0006,.HK,,,,,,,,,,,,,,HK,0006.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
1038,.HK,,,,,,,,,,,,,,HK,1038.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
2007,.HK,,,,,,,,,,,,,,HK,2007.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0960,.HK,,,,,,,,,,,,,,HK,0960.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0012,.HK,,,,,,,,,,,,,,HK,0012.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
0175,.HK,,,,,,,,,,,,,,HK,0175.HK,HKEX,HKD,70,A,5,SELL,local,2026-07-03
SWASTIKAAL,.BO,63.6,53.0,20.0,BREAKOUT_BUY,43.5,39.0,-31.6,546.7,62.0,,,,,IN,SWASTIKAAL.BO,,,70,A,5,SELL,local,2026-07-03
GNRL,.NS,101.85,84.88,19.99,BREAKOUT_BUY,88.5,83.52,-13.11,368.1,47.0,,,,,IN,GNRL.NS,,,70,A,5,SELL,local,2026-07-03
LAXMIPATI,.BO,383.9,319.95,19.99,BREAKOUT_BUY,310.0,262.0,-19.25,254.0,62.0,,,,,IN,LAXMIPATI.BO,,,70,A,5,SELL,local,2026-07-03
SONALAD,.BO,48.1,40.09,19.98,BREAKOUT_BUY,40.5,37.19,-15.8,329.6,61.0,,,,,IN,SONALAD.BO,,,70,A,5,SELL,local,2026-07-03
GOLDTECH,.NS,51.88,43.24,19.98,BREAKOUT_BUY,44.1,40.65,-15.0,325.5,63.0,,,,,IN,GOLDTECH.NS,,,70,A,5,SELL,local,2026-07-03
BTTL,.NS,50.8,42.79,18.72,BREAKOUT_BUY,36.0,34.0,-29.13,840.0,46.0,,,,,IN,BTTL.NS,,,70,A,5,SELL,local,2026-07-03
INDXTRA,.BO,6.65,5.61,18.54,BREAKOUT_BUY,5.74,5.2,-13.68,268.5,61.0,,,,,IN,INDXTRA.BO,,,70,A,5,SELL,local,2026-07-03
SOMICONVEY,.NS,115.33,97.81,17.91,BREAKOUT_BUY,100.99,95.55,-12.43,363.6,61.0,,,,,IN,SOMICONVEY.NS,,,70,A,5,SELL,local,2026-07-03
TIMESGREEN,.BO,64.0,54.9,16.58,BREAKOUT_BUY,53.99,51.99,-15.64,600.5,62.0,,,,,IN,TIMESGREEN.BO,,,70,A,5,SELL,local,2026-07-03
EPBIO,.BO,99.0,85.15,16.27,IN_BOX,105.35,83.0,6.41,71.6,62.0,,,,,IN,EPBIO.BO,,,70,A,5,SELL,local,2026-07-03
SAKSOFT,.NS,160.45,139.43,15.08,BREAKOUT_BUY,143.99,138.0,-10.26,374.8,62.0,,,,,IN,SAKSOFT.NS,,,70,A,5,SELL,local,2026-07-03
SCAGRO,.BO,24.0,20.94,14.61,IN_BOX,24.99,18.56,4.12,84.6,61.0,,,,,IN,SCAGRO.BO,,,70,A,5,SELL,local,2026-07-03
TEXELIN,.BO,70.96,62.71,13.16,BREAKOUT_BUY,66.0,60.26,-6.99,186.4,61.0,,,,,IN,TEXELIN.BO,,,70,A,5,SELL,local,2026-07-03
ASTALLTD,.BO,88.19,78.1,12.92,BREAKOUT_BUY,84.5,77.11,-4.18,149.9,61.0,,,,,IN,ASTALLTD.BO,,,70,A,5,SELL,local,2026-07-03
VALSONQ,.BO,38.79,34.36,12.89,BREAKOUT_BUY,30.9,27.1,-20.34,307.6,61.0,,,,,IN,VALSONQ.BO,,,70,A,5,SELL,local,2026-07-03
RAMCOIND,.NS,342.75,304.15,12.69,BREAKOUT_BUY,302.55,274.75,-11.73,244.6,63.0,,,,,IN,RAMCOIND.NS,,,70,A,5,SELL,local,2026-07-03
BLACKROSE,.NS,125.93,112.27,12.17,BREAKOUT_BUY,95.74,87.61,-23.97,471.3,47.0,,,,,IN,BLACKROSE.NS,,,70,A,5,SELL,local,2026-07-03
RELAXO,.NS,413.55,368.95,12.09,BREAKOUT_BUY,375.7,352.1,-9.15,260.4,62.0,,,,,IN,RELAXO.NS,,,70,A,5,SELL,local,2026-07-03
EMMFORCE,.BO,150.7,134.9,11.71,BREAKOUT_BUY,124.0,116.0,-17.72,433.7,61.0,,,,,IN,EMMFORCE.BO,,,70,A,5,SELL,local,2026-07-03
POLYLINK,.BO,22.62,20.27,11.59,BREAKOUT_BUY,20.99,18.55,-7.21,166.8,61.0,,,,,IN,POLYLINK.BO,,,70,A,5,SELL,local,2026-07-03
PIXTRANS,.NS,1796.1,1612.8,11.37,BREAKOUT_BUY,1659.0,1598.2,-7.63,325.5,61.0,,,,,IN,PIXTRANS.NS,,,70,A,5,SELL,local,2026-07-03
ADITYA,.BO,9.9,8.9,11.24,BREAKOUT_BUY,9.25,8.8,-6.57,244.4,61.0,,,,,IN,ADITYA.BO,,,70,A,5,SELL,local,2026-07-03
KMCSHIL,.BO,129.15,116.2,11.14,BREAKOUT_BUY,120.9,113.45,-6.39,210.7,61.0,,,,,IN,KMCSHIL.BO,,,70,A,5,SELL,local,2026-07-03
GHUSHINE,.BO,15.5,14.0,10.71,IN_BOX,19.08,13.75,23.1,32.8,62.0,,,,,IN,GHUSHINE.BO,,,70,A,5,SELL,local,2026-07-03
EVERESTIND,.NS,461.55,417.0,10.68,BREAKOUT_BUY,357.65,320.55,-22.51,380.1,62.0,,,,,IN,EVERESTIND.NS,,,70,A,5,SELL,local,2026-07-03
PHARMAID,.BO,37.88,34.31,10.41,BREAKOUT_BUY,30.9,25.6,-18.43,231.7,61.0,,,,,IN,PHARMAID.BO,,,70,A,5,SELL,local,2026-07-03
VCL,.NS,1.32,1.2,10.0,IN_BOX,1.35,1.18,2.27,82.4,61.0,,,,,IN,VCL.NS,,,70,A,5,SELL,local,2026-07-03
ECOBOAR,.BO,58.47,53.16,9.99,IN_BOX,58.69,53.0,0.38,96.1,61.0,,,,,IN,ECOBOAR.BO,,,70,A,5,SELL,local,2026-07-03
NWIL,.BO,27.65,25.14,9.98,IN_BOX,28.85,24.26,4.34,73.9,61.0,,,,,IN,NWIL.BO,,,70,A,5,SELL,local,2026-07-03
ALPHAIND,.BO,146.5,133.2,9.98,BREAKOUT_BUY,144.6,133.2,-1.3,116.7,61.0,5.0,NO,FAIL,—,IN,ALPHAIND.BO,,,70,A,5,SELL,local,2026-07-03
HIGHNESS,.BO,177.55,161.45,9.97,BREAKOUT_BUY,173.0,158.5,-2.56,131.4,58.0,,,,,IN,HIGHNESS.BO,,,70,A,5,SELL,local,2026-07-03
YUNIKM,.BO,7.3,6.65,9.77,IN_BOX,7.4,6.3,1.37,90.9,61.0,,,,,IN,YUNIKM.BO,,,70,A,5,SELL,local,2026-07-03
CHANDRIMA,.BO,6.15,5.61,9.63,IN_BOX,6.35,5.52,3.25,75.9,61.0,,,,,IN,CHANDRIMA.BO,,,70,A,5,SELL,local,2026-07-03
7TEC,.BO,39.95,36.45,9.6,IN_BOX,43.0,35.71,7.63,58.2,61.0,,,,,IN,7TEC.BO,,,70,A,5,SELL,local,2026-07-03
ACIIN,.BO,1.26,1.15,9.57,BREAKOUT_BUY,1.22,1.11,-3.17,136.4,61.0,,,,,IN,ACIIN.BO,,,70,A,5,SELL,local,2026-07-03
CTL,.BO,17.24,15.76,9.39,BREAKOUT_BUY,16.89,14.99,-2.03,118.4,61.0,,,,,IN,CTL.BO,,,70,A,5,SELL,local,2026-07-03
MSUMI,.NS,41.26,37.82,9.1,BREAKOUT_BUY,38.6,37.42,-6.45,325.4,63.0,,,,,IN,MSUMI.NS,,,70,A,5,SELL,local,2026-07-03
RAJKOTINV,.BO,45.44,41.8,8.71,IN_BOX,47.66,40.7,4.89,68.1,61.0,,,,,IN,RAJKOTINV.BO,,,70,A,5,SELL,local,2026-07-03
ROYALCU,.BO,17.09,15.74,8.58,IN_BOX,17.19,14.0,0.59,96.9,61.0,,,,,IN,ROYALCU.BO,,,70,A,5,SELL,local,2026-07-03
DANUBE,.BO,8.38,7.72,8.55,BREAKOUT_BUY,4.9,4.42,-41.53,825.0,61.0,,,,,IN,DANUBE.BO,,,70,A,5,SELL,local,2026-07-03
SHIVAGR,.BO,25.0,23.05,8.46,IN_BOX,25.25,22.62,1.0,90.5,61.0,,,,,IN,SHIVAGR.BO,,,70,A,5,SELL,local,2026-07-03
NARMADA,.NS,42.73,39.48,8.23,BREAKOUT_BUY,37.67,35.0,-11.84,289.5,62.0,,,,,IN,NARMADA.NS,,,70,A,5,SELL,local,2026-07-03
SUPERTEX,.BO,5.8,5.37,8.01,IN_BOX,5.9,5.11,1.72,87.3,61.0,,,,,IN,SUPERTEX.BO,,,70,A,5,SELL,local,2026-07-03
SIEL,.BO,32.1,29.75,7.9,BREAKOUT_BUY,31.0,28.78,-3.43,149.5,61.0,,,,,IN,SIEL.BO,,,70,A,5,SELL,local,2026-07-03
RCCL,.BO,33.0,30.61,7.81,IN_BOX,33.5,30.0,1.52,85.7,61.0,,,,,IN,RCCL.BO,,,70,A,5,SELL,local,2026-07-03
UCAL,.NS,121.8,113.29,7.51,BREAKOUT_BUY,104.2,98.1,-14.45,388.5,61.0,,,,,IN,UCAL.NS,,,70,A,5,SELL,local,2026-07-03
REPCOHOME,.NS,420.0,390.9,7.44,BREAKOUT_BUY,398.85,385.5,-5.04,258.4,62.0,,,,,IN,REPCOHOME.NS,,,70,A,5,SELL,local,2026-07-03
WMINIMT,.BO,0.58,0.54,7.41,NO_BOX,,,,,,,,,,IN,WMINIMT.BO,,,70,A,5,SELL,local,2026-07-03
TPROJECT,.BO,3.92,3.65,7.4,IN_BOX,4.23,3.42,7.91,61.7,61.0,,,,,IN,TPROJECT.BO,,,70,A,5,SELL,local,2026-07-03
ASARFI,.BO,228.1,212.5,7.34,BREAKOUT_BUY,228.0,210.0,-0.04,100.6,61.0,9.0,YES,FAIL,3/5,IN,ASARFI.BO,,,70,A,5,SELL,local,2026-07-03
AEGISLOG,.NS,1140.65,1062.9,7.31,BREAKOUT_BUY,780.0,747.55,-31.62,1211.4,63.0,,,,,IN,AEGISLOG.NS,,,70,A,5,SELL,local,2026-07-03
BALGOPAL,.BO,186.7,174.05,7.27,IN_BOX,193.9,162.05,3.86,77.4,61.0,,,,,IN,BALGOPAL.BO,,,70,A,5,SELL,local,2026-07-03
KALPACOMME,.BO,9.97,9.3,7.2,IN_BOX,9.98,8.02,0.1,99.5,61.0,,,,,IN,KALPACOMME.BO,,,70,A,5,SELL,local,2026-07-03
MARBU,.BO,44.8,41.82,7.13,IN_BOX,46.0,42.0,2.68,70.0,61.0,,,,,IN,MARBU.BO,,,70,A,5,SELL,local,2026-07-03
SHIVAUM,.NS,405.0,378.05,7.13,BREAKOUT_BUY,372.45,366.0,-8.04,604.7,61.0,,,,,IN,SHIVAUM.NS,,,70,A,5,SELL,local,2026-07-03
ABINFRA,.NS,11.73,10.97,6.93,BREAKOUT_BUY,11.2,10.06,-4.52,146.5,63.0,,,,,IN,ABINFRA.NS,,,70,A,5,SELL,local,2026-07-03
LTELEVATOR,.BO,262.5,245.5,6.92,BREAKOUT_BUY,242.75,232.05,-7.52,284.6,61.0,,,,,IN,LTELEVATOR.BO,,,70,A,5,SELL,local,2026-07-03
BLISSGVS,.NS,491.95,460.1,6.92,IN_BOX,493.75,455.4,0.37,95.3,63.0,,,,,IN,BLISSGVS.NS,,,70,A,5,SELL,local,2026-07-03
MIRZAINT,.NS,35.49,33.2,6.9,BREAKOUT_BUY,34.43,31.8,-2.99,140.3,62.0,,,,,IN,MIRZAINT.NS,,,70,A,5,SELL,local,2026-07-03
WHEELS,.NS,1674.4,1566.5,6.89,BREAKOUT_BUY,1628.49,1448.33,-2.74,125.5,62.0,,,,,IN,WHEELS.NS,,,70,A,5,SELL,local,2026-07-03
SALEM,.BO,39.54,37.0,6.86,BREAKOUT_BUY,38.99,31.0,-1.39,106.9,62.0,5.0,NO,FAIL,—,IN,SALEM.BO,,,70,A,5,SELL,local,2026-07-03
CHANDNIMACH,.BO,78.14,73.13,6.85,BREAKOUT_BUY,76.95,68.2,-1.52,113.6,61.0,4.0,NO,FAIL,—,IN,CHANDNIMACH.BO,,,70,A,5,SELL,local,2026-07-03
DYCL,.NS,377.4,353.5,6.76,IN_BOX,378.7,349.05,0.34,95.6,63.0,,,,,IN,DYCL.NS,,,70,A,5,SELL,local,2026-07-03
FUSION,.NS,192.77,180.94,6.54,BREAKOUT_BUY,184.8,174.0,-4.13,173.8,63.0,,,,,IN,FUSION.NS,,,70,A,5,SELL,local,2026-07-03
INVPRECQ,.NS,829.15,778.5,6.51,BREAKOUT_BUY,610.0,580.0,-26.43,830.5,47.0,,,,,IN,INVPRECQ.NS,,,70,A,5,SELL,local,2026-07-03
VLSFINANCE,.NS,262.27,246.33,6.47,BREAKOUT_BUY,245.99,233.0,-6.21,225.3,61.0,,,,,IN,VLSFINANCE.NS,,,70,A,5,SELL,local,2026-07-03
EBGNG,.NS,565.75,532.0,6.34,BREAKOUT_BUY,453.95,390.0,-19.76,274.8,63.0,,,,,IN,EBGNG.NS,,,70,A,5,SELL,local,2026-07-03
GROWINGTON,.BO,0.84,0.79,6.33,BREAKOUT_BUY,0.74,0.69,-11.9,300.0,61.0,,,,,IN,GROWINGTON.BO,,,70,A,5,SELL,local,2026-07-03
KJMCFIN,.BO,55.7,52.43,6.24,IN_BOX,56.47,52.02,1.38,82.7,61.0,,,,,IN,KJMCFIN.BO,,,70,A,5,SELL,local,2026-07-03
TVTODAY,.NS,124.89,117.7,6.11,BREAKOUT_BUY,110.67,105.42,-11.39,370.9,62.0,,,,,IN,TVTODAY.NS,,,70,A,5,SELL,local,2026-07-03
ONWARDTEC,.NS,284.7,268.4,6.07,BREAKOUT_BUY,260.9,245.0,-8.36,249.7,62.0,,,,,IN,ONWARDTEC.NS,,,70,A,5,SELL,local,2026-07-03
LAHL,.BO,7.26,6.85,5.99,IN_BOX,7.51,6.6,3.44,72.5,61.0,,,,,IN,LAHL.BO,,,70,A,5,SELL,local,2026-07-03
SWASTH,.BO,18.44,17.4,5.98,BREAKOUT_BUY,17.35,15.2,-5.91,150.7,61.0,,,,,IN,SWASTH.BO,,,70,A,5,SELL,local,2026-07-03
TVSELECT,.NS,501.5,473.25,5.97,IN_BOX,515.0,471.0,2.69,69.3,62.0,,,,,IN,TVSELECT.NS,,,70,A,5,SELL,local,2026-07-03
BERLDRG,.BO,23.5,22.18,5.95,IN_BOX,24.65,20.75,4.89,70.5,61.0,,,,,IN,BERLDRG.BO,,,70,A,5,SELL,local,2026-07-03
DECIPHER,.BO,7.3,6.9,5.8,BREAKOUT_BUY,6.8,6.01,-6.85,163.3,61.0,,,,,IN,DECIPHER.BO,,,70,A,5,SELL,local,2026-07-03
RISHITECH,.BO,42.49,40.16,5.8,BREAKOUT_BUY,41.99,36.51,-1.18,109.1,61.0,4.0,NO,FAIL,—,IN,RISHITECH.BO,,,70,A,5,SELL,local,2026-07-03
CONTAINER,.BO,18.86,17.83,5.78,BREAKOUT_BUY,18.5,15.6,-1.91,112.4,61.0,,,,,IN,CONTAINER.BO,,,70,A,5,SELL,local,2026-07-03
FEDDERSHOL,.NS,41.74,39.48,5.72,BREAKOUT_BUY,41.0,36.0,-1.77,114.8,46.0,,NO,FAIL,,IN,FEDDERSHOL.NS,,,70,A,5,SELL,local,2026-07-03
M&MFIN,.NS,328.55,310.85,5.69,BREAKOUT_BUY,303.75,288.7,-7.55,264.8,63.0,,,,,IN,M&MFIN.NS,,,70,A,5,SELL,local,2026-07-03
APOORVA,.BO,31.8,30.09,5.68,IN_BOX,35.87,30.51,12.8,24.1,61.0,,,,,IN,APOORVA.BO,,,70,A,5,SELL,local,2026-07-03
INCAP,.BO,99.24,93.95,5.63,BREAKOUT_BUY,88.0,74.5,-11.33,183.3,61.0,,,,,IN,INCAP.BO,,,70,A,5,SELL,local,2026-07-03
STANBIK,.BO,33.8,32.0,5.62,BREAKOUT_BUY,30.01,29.93,-11.21,4837.5,61.0,,,,,IN,STANBIK.BO,,,70,A,5,SELL,local,2026-07-03
KAYPOWR,.BO,10.11,9.58,5.53,IN_BOX,10.11,9.05,0.0,100.0,61.0,,,,,IN,KAYPOWR.BO,,,70,A,5,SELL,local,2026-07-03
JAINEX,.BO,121.4,115.05,5.52,IN_BOX,125.45,114.0,3.34,64.6,61.0,,,,,IN,JAINEX.BO,,,70,A,5,SELL,local,2026-07-03
VPAL,.BO,137.0,129.85,5.51,IN_BOX,143.0,127.45,4.38,61.4,22.0,,,,,IN,VPAL.BO,,,70,A,5,SELL,local,2026-07-03
GENCON,.NS,43.47,41.21,5.48,BREAKOUT_BUY,40.63,37.25,-6.53,184.0,63.0,,,,,IN,GENCON.NS,,,70,A,5,SELL,local,2026-07-03
GOODRICKE,.BO,187.35,177.65,5.46,BREAKOUT_BUY,181.55,175.05,-3.1,189.2,61.0,,,,,IN,GOODRICKE.BO,,,70,A,5,SELL,local,2026-07-03
RIBATEX,.BO,87.7,83.25,5.35,BREAKOUT_BUY,75.85,65.0,-13.51,209.2,61.0,,,,,IN,RIBATEX.BO,,,70,A,5,SELL,local,2026-07-03
RAMCOSYS,.NS,709.8,673.8,5.34,BREAKOUT_BUY,576.0,516.25,-18.85,323.9,63.0,,,,,IN,RAMCOSYS.NS,,,70,A,5,SELL,local,2026-07-03
CROISSANCE,.BO,1.39,1.32,5.3,BREAKOUT_BUY,1.21,1.11,-12.95,280.0,61.0,,,,,IN,CROISSANCE.BO,,,70,A,5,SELL,local,2026-07-03
NEOINFRA,.BO,42.65,40.51,5.28,IN_BOX,46.0,38.02,7.85,58.0,61.0,,,,,IN,NEOINFRA.BO,,,70,A,5,SELL,local,2026-07-03
YASHCHEM,.BO,52.64,50.0,5.28,IN_BOX,54.3,50.0,3.15,61.4,61.0,,,,,IN,YASHCHEM.BO,,,70,A,5,SELL,local,2026-07-03
TALBROAUTO,.NS,406.5,386.15,5.27,BREAKOUT_BUY,373.45,350.0,-8.13,240.9,62.0,,,,,IN,TALBROAUTO.NS,,,70,A,5,SELL,local,2026-07-03
FILATFASH,.BO,0.2,0.19,5.26,IN_BOX,0.22,0.19,10.0,33.3,61.0,,,,,IN,FILATFASH.BO,,,70,A,5,SELL,local,2026-07-03
PNC,.NS,22.63,21.51,5.21,IN_BOX,24.01,21.12,6.1,52.2,62.0,,,,,IN,PNC.NS,,,70,A,5,SELL,local,2026-07-03
PCL,.BO,44.22,42.05,5.16,IN_BOX,47.45,42.05,7.3,40.2,62.0,,,,,IN,PCL.BO,,,70,A,5,SELL,local,2026-07-03
NATPLASTI,.BO,212.85,202.5,5.11,BREAKOUT_BUY,207.75,194.55,-2.4,138.6,61.0,,,,,IN,NATPLASTI.BO,,,70,A,5,SELL,local,2026-07-03
TAMBOLIIN,.NS,225.61,214.68,5.09,BREAKOUT_BUY,189.6,172.0,-15.96,304.6,47.0,,,,,IN,TAMBOLIIN.NS,,,70,A,5,SELL,local,2026-07-03
LIBERTSHOE,.NS,269.59,256.54,5.09,BREAKOUT_BUY,242.0,230.0,-10.23,329.9,63.0,,,,,IN,LIBERTSHOE.NS,,,70,A,5,SELL,local,2026-07-03
ELIXIR,.BO,118.75,113.05,5.04,IN_BOX,135.0,108.25,13.68,39.3,61.0,,,,,IN,ELIXIR.BO,,,70,A,5,SELL,local,2026-07-03
SW1,.BO,100.0,95.24,5.0,IN_BOX,100.25,90.71,0.25,97.4,62.0,,,,,IN,SW1.BO,,,70,A,5,SELL,local,2026-07-03
QUESTFLOW,.BO,206.85,197.0,5.0,BREAKOUT_BUY,203.3,170.65,-1.72,110.9,61.0,1.0,NO,FAIL,—,IN,QUESTFLOW.BO,,,70,A,5,SELL,local,2026-07-03
CONTICON,.BO,7.77,7.4,5.0,BREAKOUT_BUY,7.6,6.83,-2.19,122.1,62.0,,,,,IN,CONTICON.BO,,,70,A,5,SELL,local,2026-07-03
AUTOIND,.BO,88.49,84.28,5.0,BREAKOUT_BUY,80.3,70.75,-9.26,185.8,61.0,,,,,IN,AUTOIND.BO,,,70,A,5,SELL,local,2026-07-03
SJCORP,.BO,91.19,86.85,5.0,NO_BOX,,,,,,,,,,IN,SJCORP.BO,,,70,A,5,SELL,local,2026-07-03
KANORICHEM,.BO,131.46,125.2,5.0,BREAKOUT_BUY,94.5,90.0,-28.12,921.3,61.0,,,,,IN,KANORICHEM.BO,,,70,A,5,SELL,local,2026-07-03
KHYATI,.BO,4.2,4.0,5.0,IN_BOX,4.27,3.73,1.67,87.0,61.0,,,,,IN,KHYATI.BO,,,70,A,5,SELL,local,2026-07-03
SKM,.BO,377.0,359.05,5.0,BREAKOUT_BUY,376.0,353.4,-0.27,104.4,61.0,2.0,NO,FAIL,—,IN,SKM.BO,,,70,A,5,SELL,local,2026-07-03
TRANSVOY,.BO,93.7,89.24,5.0,IN_BOX,96.95,85.0,3.47,72.8,61.0,,,,,IN,TRANSVOY.BO,,,70,A,5,SELL,local,2026-07-03
NEELKAN,.BO,47.26,45.01,5.0,BREAKOUT_BUY,21.62,19.52,-54.25,1321.0,61.0,,,,,IN,NEELKAN.BO,,,70,A,5,SELL,local,2026-07-03
UNIABEXAL,.BO,5113.45,4870.0,5.0,BREAKOUT_BUY,4399.85,3950.25,-13.96,258.7,61.0,,,,,IN,UNIABEXAL.BO,,,70,A,5,SELL,local,2026-07-03
CONTAINE,.BO,22.06,21.01,5.0,BREAKOUT_BUY,22.01,19.22,-0.23,101.8,61.0,7.0,YES,FAIL,3/5,IN,CONTAINE.BO,,,70,A,5,SELL,local,2026-07-03
HFCL,.NS,215.0,204.77,5.0,BREAKOUT_BUY,184.7,160.66,-14.09,226.0,63.0,,,,,IN,HFCL.NS,,,70,A,5,SELL,local,2026-07-03
EBIX,.BO,24.36,23.2,5.0,IN_BOX,25.49,21.0,4.64,74.8,61.0,,,,,IN,EBIX.BO,,,70,A,5,SELL,local,2026-07-03
KANUNGO,.BO,9.87,9.4,5.0,BREAKOUT_BUY,9.0,8.55,-8.81,293.3,62.0,,,,,IN,KANUNGO.BO,,,70,A,5,SELL,local,2026-07-03
RRFIN,.BO,82.95,79.0,5.0,BREAKOUT_BUY,57.8,49.62,-30.32,407.5,61.0,,,,,IN,RRFIN.BO,,,70,A,5,SELL,local,2026-07-03
PARMSILK,.BO,276.4,263.25,5.0,NO_BOX,,,,,,,,,,IN,PARMSILK.BO,,,70,A,5,SELL,local,2026-07-03
SDL,.BO,44.56,42.44,5.0,NO_BOX,,,,,,,,,,IN,SDL.BO,,,70,A,5,SELL,local,2026-07-03
PARSHWANA,.BO,60.08,57.22,5.0,BREAKOUT_BUY,57.46,52.0,-4.36,148.0,61.0,,,,,IN,PARSHWANA.BO,,,70,A,5,SELL,local,2026-07-03
ACCEDERE,.BO,78.99,75.23,5.0,BREAKOUT_BUY,76.89,68.5,-2.66,125.0,61.0,,,,,IN,ACCEDERE.BO,,,70,A,5,SELL,local,2026-07-03
FINELINE,.BO,54.81,52.2,5.0,IN_BOX,54.82,48.22,0.02,99.8,61.0,,,,,IN,FINELINE.BO,,,70,A,5,SELL,local,2026-07-03
JLL,.BO,93.32,88.88,5.0,BREAKOUT_BUY,69.79,66.35,-25.21,784.0,62.0,,,,,IN,JLL.BO,,,70,A,5,SELL,local,2026-07-03
SELECTRIC,.BO,1137.58,1083.41,5.0,NO_BOX,,,,,,,,,,IN,SELECTRIC.BO,,,70,A,5,SELL,local,2026-07-03
AMS,.BO,44.1,42.0,5.0,IN_BOX,49.0,41.92,11.11,30.8,61.0,,,,,IN,AMS.BO,,,70,A,5,SELL,local,2026-07-03
BAFNAPH,.BO,198.5,189.05,5.0,BREAKOUT_BUY,167.9,145.1,-15.42,234.2,61.0,,,,,IN,BAFNAPH.BO,,,70,A,5,SELL,local,2026-07-03
LEXGLOBAL,.BO,163.8,156.0,5.0,IN_BOX,164.75,141.35,0.58,95.9,61.0,,,,,IN,LEXGLOBAL.BO,,,70,A,5,SELL,local,2026-07-03
AHLWEST,.BO,362.55,345.3,5.0,NO_BOX,,,,,,,,,,IN,AHLWEST.BO,,,70,A,5,SELL,local,2026-07-03
POOJAENT,.BO,78.38,74.65,5.0,BREAKOUT_BUY,70.79,65.66,-9.68,248.0,61.0,,,,,IN,POOJAENT.BO,,,70,A,5,SELL,local,2026-07-03
PURPLE,.BO,6.09,5.8,5.0,IN_BOX,6.5,5.8,6.73,41.4,61.0,,,,,IN,PURPLE.BO,,,70,A,5,SELL,local,2026-07-03
MIDEASTP,.BO,43.93,41.84,5.0,BREAKOUT_BUY,31.26,25.65,-28.84,325.8,61.0,,,,,IN,MIDEASTP.BO,,,70,A,5,SELL,local,2026-07-03
HISARSP,.BO,48.3,46.0,5.0,IN_BOX,50.31,46.0,4.16,53.4,62.0,,,,,IN,HISARSP.BO,,,70,A,5,SELL,local,2026-07-03
RSCINT,.BO,30.24,28.8,5.0,BREAKOUT_BUY,25.7,22.42,-15.01,238.4,61.0,,,,,IN,RSCINT.BO,,,70,A,5,SELL,local,2026-07-03
LIPPISYS,.BO,226.52,215.74,5.0,BREAKOUT_BUY,56.9,49.11,-74.88,2277.4,61.0,,,,,IN,LIPPISYS.BO,,,70,A,5,SELL,local,2026-07-03
PATINTLOG,.BO,15.98,15.22,4.99,BREAKOUT_BUY,14.25,12.57,-10.83,203.0,61.0,,,,,IN,PATINTLOG.BO,,,70,A,5,SELL,local,2026-07-03
YAJUR,.BO,41.04,39.09,4.99,BREAKOUT_BUY,40.5,38.25,-1.32,124.0,61.0,4.0,NO,FAIL,—,IN,YAJUR.BO,,,70,A,5,SELL,local,2026-07-03
MAHAVEER,.BO,15.79,15.04,4.99,BREAKOUT_BUY,13.02,13.0,-17.54,13949.7,62.0,,,,,IN,MAHAVEER.BO,,,70,A,5,SELL,local,2026-07-03
DATIWARE,.BO,28.63,27.27,4.99,BREAKOUT_BUY,27.51,27.27,-3.91,566.7,62.0,,,,,IN,DATIWARE.BO,,,70,A,5,SELL,local,2026-07-03
ACSTECH,.NS,44.83,42.7,4.99,BREAKOUT_BUY,39.6,35.48,-11.67,226.9,47.0,,,,,IN,ACSTECH.NS,,,70,A,5,SELL,local,2026-07-03
